Ambit_InchiKey,Original_Entry_ID,Activity_Flag,Gene_Symbol,Ortholog_Group,SMILES
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,GLP1R,1701,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,GLS,1705,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,GSK3A,1847,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,BAZ2B,8576,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,NR4A1,1980,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,HPGD,2046,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,HSP90AA1,2085,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,JAK2,2291,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,LMNA,2468,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,MAPT,2556,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,KMT2A,2657,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,ABCC1,2706,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,ATM,305,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,FURIN,3060,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,ACP1,36,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,PIN1,3243,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,PLEC,3277,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,PLK1,3282,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,POLB,3321,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,PTBP1,3543,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,BCL2A1,385,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,NOD2,11047,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,STK33,11303,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,TRHR,4543,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,VCP,4669,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,NCOA3,4935,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,PTPN5,12632,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJKBSKVSXPDMW-XFDRBGHPNA-N,1080508,N,CDC25B,667,ClC=1C(=C(NC2=NC(=NC(=N2)N)CSC=3N=CC=CN3)C=CC1)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,RAPGEF4,6936,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,SENP8,13580,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,TAAR1,13966,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,ADRB2,99,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,DRD2,1171,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,F11,1407,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,ATG4B,7420,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,ALOX12,157,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,NR5A2,1554,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,KAT2A,1644,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,GLP1R,1701,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,GLS,1705,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,GSK3A,1847,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,BAZ2B,8576,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,NR4A1,1980,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,HPGD,2046,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,HSP90AA1,2085,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,JAK2,2291,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,LMNA,2468,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,KMT2A,2657,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,ABCC1,2706,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,ATM,305,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,FURIN,3060,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,ACP1,36,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,PIN1,3243,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,PLEC,3277,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,PLK1,3282,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,POLB,3321,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,PTBP1,3543,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,BCL2A1,385,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,NOD2,11047,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,STK33,11303,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,TRHR,4543,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,VCP,4669,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,NCOA3,4935,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJMUKJWRVTIJI-UYBDAZJANA-N,2474950,N,PTPN5,12632,O(C(=O)C1CCCCC1)CC(=O)N2C(C(=O)NC3=C2C=CC=C3)(C)C
DJJORHKATGMRML-CXUHLZMHNA-N,CHEMBL1430827,N,BAZ2B,8576,BrC1=CC=C(N2N=C(/C(/C2=O)=C\C3=CC(OC)=C(OC)C(OC)=C3)C)C=C1
DJJPOGRAVWZILB-UHFFFAOYNA-N,CHEMBL1489805,N,ALDH1A1,143,S(=O)(=O)(N(CC1=CN=CC=C1)CCC#N)C2=CC=C(S(=O)(=O)N3CCCCCC3)C=C2
DJJPOGRAVWZILB-UHFFFAOYNA-N,CHEMBL1489805,N,LMNA,2468,S(=O)(=O)(N(CC1=CN=CC=C1)CCC#N)C2=CC=C(S(=O)(=O)N3CCCCCC3)C=C2
DJJPREJGTZIKEE-OKPOJWAQNA-N,CHEMBL1610837,N,GLS,1705,FC=1C=CC(C(=O)N2CCC(C=3N=C4N(N=NC4=C(O)N3)CC5=C(C=CC=C5)C)CC2)=CC1
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,RAPGEF4,6936,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,SENP8,13580,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,TAAR1,13966,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,ADRB2,99,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,DRD2,1171,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,F11,1407,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,ATG4B,7420,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,NR5A2,1554,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,KAT2A,1644,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,GLP1R,1701,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,GLS,1705,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,GSK3A,1847,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,BAZ2B,8576,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,HSP90AA1,2085,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,JAK2,2291,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,MAPT,2556,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,KMT2A,2657,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,MLLT3,2660,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,ATM,305,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,FURIN,3060,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,ACP1,36,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,PIN1,3243,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,PLEC,3277,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,PLK1,3282,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,POLB,3321,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,NOD2,11047,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,STK33,11303,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,TRHR,4543,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,NCOA3,4935,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJSCOXZFAYMNC-HXTKINSTNA-N,1977440,N,PTPN5,12632,S(=O)(=O)(N(CC1=CC=2C(N=C1O)=CC(=CC2)C)C3=CC=CC=C3)C4=CC=CC=C4
DJJVCSXQNMFBHM-JKGBFCRXNA-N,24871405,N,ADRB2,99,S1C=C([C@@]23OC(C=4C(C2)=CC(OC)=C(OC)C4)C5=C(O3)C=C(OC5=O)C6=CC=CC=C6)C=C1
DJJVCSXQNMFBHM-JKGBFCRXNA-N,24871405,N,KAT2A,1644,S1C=C([C@@]23OC(C=4C(C2)=CC(OC)=C(OC)C4)C5=C(O3)C=C(OC5=O)C6=CC=CC=C6)C=C1
DJJVCSXQNMFBHM-JKGBFCRXNA-N,24871405,N,KMT2A,2657,S1C=C([C@@]23OC(C=4C(C2)=CC(OC)=C(OC)C4)C5=C(O3)C=C(OC5=O)C6=CC=CC=C6)C=C1
DJJVCSXQNMFBHM-JKGBFCRXNA-N,24871405,N,ATM,305,S1C=C([C@@]23OC(C=4C(C2)=CC(OC)=C(OC)C4)C5=C(O3)C=C(OC5=O)C6=CC=CC=C6)C=C1
DJJVCSXQNMFBHM-JKGBFCRXNA-N,24871405,N,TRHR,4543,S1C=C([C@@]23OC(C=4C(C2)=CC(OC)=C(OC)C4)C5=C(O3)C=C(OC5=O)C6=CC=CC=C6)C=C1
DJJVQCGLMLNPSW-UHFFFAOYNA-N,CHEMBL1542304,N,ALDH1A1,143,O1C(C2NC(C(C(=O)C2C)C)C=3OC=CC3)=CC=C1
DJJVQCGLMLNPSW-UHFFFAOYNA-N,CHEMBL1542304,A,BAZ2B,8576,O1C(C2NC(C(C(=O)C2C)C)C=3OC=CC3)=CC=C1
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,RAPGEF4,6936,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,SENP8,13580,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,TAAR1,13966,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,ADRB2,99,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,DRD2,1171,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,ATG4B,7420,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,NR5A2,1554,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,KAT2A,1644,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,GLP1R,1701,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,GLS,1705,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,GSK3A,1847,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,MLLT3,2660,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,ACP1,36,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,PIN1,3243,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,PLK1,3282,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,STK33,11303,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,TRHR,4543,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,NCOA3,4935,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJJXGDSVSSKWBO-RDFOQCHPNA-N,15818204,N,PTPN5,12632,O1C[C@]23[C@@H]([C@]([C@@H](CC2)C)(CC/C(/CO)=C/CO)C)CC=CC3C1=O
DJKCBBKYJNEAGR-UHFFFAOYNA-N,CHEMBL1443495,N,BAZ2B,8576,S(=O)(=O)(N1CCCCCC1)C=2C=C(C(OC)=CC2)C(=O)N3CCCCC3
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,RAPGEF4,6936,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,SENP8,13580,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,TAAR1,13966,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,ADRB2,99,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,DRD2,1171,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,ATG4B,7420,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,ALOX12,157,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,NR5A2,1554,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,KAT2A,1644,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,GLP1R,1701,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,GSK3A,1847,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,HPGD,2046,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,ATM,305,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,PIN1,3243,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,PLK1,3282,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,RXRA,3875,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,STK33,11303,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
DJKGDNKYTKCJKD-CUNFQGHENA-N,8266,N,TNF,4491,ClC12C(C(C(Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C(=O)O)C(=O)O
